,return,value
20101108,0.00993732426460094,13.97394471106413
20101109,0.006299562611076885,14.061974450695205
20101110,0.010899435174550255,14.215242029646738
20101111,0.0012978887652474944,14.23369183257229
20101112,-0.023353974780639546,13.901278552479003
20101115,-0.011884999988720363,13.73606185703959
20101116,0.01726880315665911,13.9732672053965
20101117,0.014166889231103593,14.171224934091963
20101118,-0.002473478020213986,14.136172720697978
20101119,-0.013001095315035092,13.952386991766383
20101122,0.0032223405653088975,13.99734633435284
20101123,-0.00901994338077548,13.871091062935873
20101124,0.0033648377132372773,13.91776503326819
20101125,0.003279842291335734,13.963413107625177
20101126,-0.003159883347063303,13.919290351078228
20101129,0.010771131001787757,14.069216850901611
20101130,-0.008641639613491493,13.947635749232058
20101201,0.003293403151013086,13.99357093675776
20101202,0.006776052195277404,14.088392103823546
20101203,0.0013074259777139993,14.106811633644305
20101206,0.004746313382810563,14.173766982489859
20101207,-0.005168601506407817,14.100508429112688
20101208,-0.0034538013342274914,14.051808074286933
20101209,0.00020421591221409657,14.054677677091084
20101210,0.0007018704755052535,14.064542240395378
20101213,0.003562353087972661,14.114645105876372
20101214,-0.003038454047992146,14.071758405318448
20101215,-0.0014468170385388782,14.05139914549543
20101216,0.006236938540505445,14.139036858373997
20101217,-0.00028055403923500557,14.135070094472487
20101220,-0.007165918945103456,14.033779327892143
20101221,0.005341297155670518,14.108737913499521
20101222,-0.0036276862641772406,14.057555838765843
20101223,0.011518507880626722,14.21947790647702
20101224,0.000294078174598077,14.223659544583494
20101227,0.004556136680262189,14.288464481562134
20101228,-0.004961639437428219,14.217570272690123
20101229,-0.003953916777076953,14.161355183059664
20101230,-0.006224732108644392,14.073204540749755
20101231,-0.0001307561100832022,14.071364383267602
20110104,0.0024816890544747576,14.106285134239084
20110105,-0.0014893666635377965,14.085275703413789
20110106,-0.003722697486142545,14.032840482961067
20110107,0.012226806678628094,14.20441731069826
20110110,0.00273781641959861,14.24330639764232
20110111,0.004503841912101618,14.307455997962924
20110112,0.0038814017998319243,14.362988983424433
20110113,0.00576062717032629,14.445728808009445
20110114,-0.005145084410903906,14.37140431391521
20110117,0.003189899625866646,14.417247651159347
20110118,-0.0005215202354671086,14.409728764769525
20110119,-0.00584740074269496,14.32546930608838
20110120,-0.006129192087553116,14.237665752967017
20110121,-0.002792100971752927,14.197912752582663
20110124,0.013448527174601686,14.388853768058395
20110125,0.008923034372313152,14.51724600480897
20110126,-0.0016620258818340235,14.493117966216024
20110127,-0.0031285915135803727,14.447774920341601
20110128,-0.0051646254600651205,14.373157574146715
20110131,-0.002755883741589648,14.333546822872819
20110201,0.002273162526265471,14.366129304379045
20110209,-0.007721797937134643,14.255196956751881
20110210,0.002341985348489676,14.288582419164428
20110211,0.002783939691386129,14.328360970894783
20110214,-0.0005508210461709732,14.32046860811488
20110215,-0.0040540642772315585,14.262412507897505
20110216,0.0030839754663184588,14.306397438162376
20110217,0.005023218409083013,14.378261597141412
20110218,0.0014591041238275274,14.399240977931271
20110221,-0.0026486234880554217,14.361102810066953
20110222,-0.0009922406039196488,14.34685314074174
20110223,0.003068774404699638,14.390880396448031
20110224,0.015228727252156554,14.610035188923945
20110225,0.004881578716190916,14.681355225744996
20110228,0.005027681629002365,14.755168405702333
20110301,0.0014309179467682375,14.776281840981639
20110302,-0.003254693088919276,14.728189578593874
20110303,0.009467074117823196,14.867622440955772
20110304,0.0031869969083862006,14.915005507710152
